utc_timestamp,DK_1_price_day_ahead
43438,32.8
43439,29.83
43440,29.46
43441,30.18
43442,30.91
43443,29.49
43444,29.19
43445,31.77
43446,38.87
43447,50.01
43448,44.43
43449,42
43450,41.2
43451,40.83
43452,41.1
43453,41.27
43454,41.41
43455,46.21
43456,46.27
43457,51.68
43458,50.71
43459,46.18
43460,42.17
43461,40.1
43462,38.08
43463,36
43464,32.71
43465,34.67
43466,34.66
43467,34.93
43468,36.06
43469,31.27
43470,35.74
43471,44.17
43472,49.5
43473,42.35
43474,40.15
43475,38.23
43476,38.88
43477,39.05
43478,39.6
43479,42.52
43480,42.57
43481,42.83
43482,38.79
43483,36.74
43484,34.2
43485,33.39
43486,31.9
43487,30.1
43488,33.93
43489,25.39
43490,26.35
43491,26.04
43492,28.39
43493,30.19
43494,36.19
43495,42.05
43496,47.45
43497,41.19
43498,40.63
43499,40.18
43500,39.88
43501,39.8
43502,46.7
43503,46.75
43504,50.39
43505,54.19
43506,51
43507,46.3
43508,43.85
43509,39.15
43510,35.9
43511,32.19
43512,29.08
43513,26.41
43514,27.71
43515,24.8
43516,25.97
43517,27.24
43518,31.56
43519,40
43520,42.95
43521,39.62
43522,37.86
43523,37.69
43524,36.87
43525,37.41
43526,38.01
43527,38.72
43528,39.49
43529,40.31
43530,39.91
43531,38.95
43532,35.69
43533,35.09
43534,34.14
43535,30.4
43536,26.56
43537,25.95
43538,23.3
43539,19.01
43540,24.59
43541,25.84
43542,34.1
43543,37.56
43544,38.13
43545,38.05
43546,37.94
43547,37.94
43548,37.77
43549,37.59
43550,37.49
43551,33.07
43552,37.46
43553,37.45
43554,37.48
43555,37
43556,34.01
43557,34.96
43558,32
43559,29.9
43560,27.4
43561,27.5
43562,10
43563,30.83
43564,31.67
43565,30.6
43566,29.9
43567,33.93
43568,31.23
43569,35.9
43570,36
43571,36.32
43572,36.23
43573,35.95
43574,36.21
43575,36.99
43576,39.39
43577,42.2
43578,37.76
43579,36.92
43580,31.98
43581,30.2
43582,29
43583,29
43584,18.43
43585,24
43586,18.1
43587,28.5
43588,27.5
43589,23
43590,29
43591,33.77
43592,35.02
43593,36.22
43594,37.15
43595,37.6
43596,37.54
43597,37.08
43598,37.33
43599,37.09
43600,39.01
43601,40
43602,38.68
43603,37
43604,34.77
43605,35.44
43606,34.83
43607,33.79
43608,24
43609,30.81
43610,30
43611,30.16
43612,25
43613,10.88
43614,36.16
43615,36.63
43616,37.33
43617,37.56
43618,37.4
43619,37.3
43620,35.94
43621,34.9
43622,35.9
43623,37.42
43624,37.18
43625,40
43626,40.93
43627,38.9
43628,35.98
43629,34.63
43630,33.14
43631,32.4
43632,33.8
43633,33.36
43634,32.32
43635,27.09
43636,10.87
43637,12.52
43638,30.01
43639,35.24
43640,35.22
43641,37
43642,33.55
43643,37
43644,35.93
43645,36.8
43646,36.85
43647,37.25
43648,38.52
43649,40.2
43650,37.21
43651,34.75
43652,35.41
43653,35.54
43654,35.49
43655,34.55
43656,33.69
43657,33.07
43658,32.23
43659,32.02
43660,32.94
43661,34.5
43662,34.67
43663,34.85
43664,35.71
43665,36.02
43666,35.52
43667,35.69
43668,36.29
43669,36.19
43670,34.96
43671,36.44
43672,37.19
43673,37.37
43674,37.35
43675,36.33
43676,34.85
43677,34.63
43678,34.29
43679,32.75
43680,33.44
43681,32.93
43682,31.87
43683,31.56
43684,32.01
43685,33.87
43686,34.39
43687,35.32
43688,35.87
43689,36.34
43690,36.19
43691,36.59
43692,36.67
43693,34.96
43694,36.83
43695,38.53
43696,39.75
43697,42.55
43698,42.64
43699,40.92
43700,37.24
43701,36.78
43702,36.45
43703,34.75
43704,33.11
43705,32.93
43706,32
43707,32.19
43708,33.14
43709,35.58
43710,33.16
43711,38.89
43712,38.55
43713,40
43714,40
43715,40.17
43716,40.15
43717,40.41
43718,42.05
43719,45.13
43720,46.53
43721,49.38
43722,44.88
43723,43.99
43724,39.52
43725,36.67
43726,35.38
43727,33.57
43728,33.48
43729,32.32
43730,31.08
43731,30.82
43732,30.53
43733,30.46
43734,31.6
43735,31.63
43736,34.61
43737,36.82
43738,35.61
43739,35.05
43740,34.7
43741,33.78
43742,34.91
43743,35.86
43744,37.73
43745,37.48
43746,36.26
43747,35.55
43748,34.97
43749,35.14
43750,34.75
43751,30.17
43752,30.6
43753,28.1
43754,26.92
43755,22.85
43756,20.97
43757,21.31
43758,22.72
43759,25.1
43760,27.52
43761,30.04
43762,30.6
43763,30.93
43764,32.03
43765,30.61
43766,30.8
43767,32.86
43768,33.74
43769,33.99
43770,33.35
43771,32.54
43772,30.79
43773,30.02
43774,25.56
43775,20.86
43776,11.07
43777,11.84
43778,6.16
43779,1.4
43780,4.81
43781,16.43
43782,26.9
43783,30.38
43784,32.04
43785,31.9
43786,29.06
43787,26.94
43788,30.3
43789,30.61
43790,31.53
43791,33.61
43792,34.4
43793,34.6
43794,34.43
43795,31.58
43796,30.68
43797,29.67
43798,29.68
43799,24.33
43800,23.04
43801,21.59
43802,12.84
43803,4.97
43804,9.81
43805,18.37
43806,23.5
43807,27.17
43808,30.82
43809,32.28
43810,31.45
43811,31.95
43812,33.14
43813,33.38
43814,33.74
43815,34.33
43816,35.01
43817,35.98
43818,35.48
43819,33.85
43820,33.54
43821,33.17
43822,33.04
43823,32.28
43824,33.42
43825,31.77
43826,31.57
43827,31.28
43828,30.85
43829,30.14
43830,30.17
43831,30
43832,30.63
43833,30.59
43834,30.27
43835,30.34
43836,30.59
43837,30.04
43838,30.6
43839,31.09
43840,31.53
43841,31.78
43842,31.64
43843,31.44
43844,31.35
43845,31.07
43846,30.96
43847,30.61
43848,30.78
43849,30.64
43850,30.43
43851,28.79
43852,28.42
43853,28.75
43854,33.38
43855,31.79
43856,31.83
43857,31.74
43858,31.63
43859,31.32
43860,31.07
43861,31.06
43862,31.07
43863,31.26
43864,31.41
43865,31.4
43866,31.1
43867,30.75
43868,30.47
43869,30.1
43870,29.71
43871,24.99
43872,18.93
43873,9.98
43874,1.53
43875,0.14
43876,0.85
43877,9.92
43878,24.48
43879,26.68
43880,28.81
43881,29.28
43882,28.85
43883,31.8
43884,30.39
43885,30.24
43886,30.19
43887,30.4
43888,30.48
43889,30.44
43890,30.16
43891,29.83
43892,28.89
43893,27.7
43894,25.7
43895,22.04
43896,21.73
43897,15.95
43898,16.23
43899,6.45
43900,3.83
43901,0.12
43902,0.07
43903,19.07
43904,17.49
43905,23.98
43906,8.8
43907,17.95
43908,19.5
43909,13.74
43910,17.42
43911,20.38
43912,25.08
43913,28.88
43914,32.02
43915,35.35
43916,29.98
43917,30.05
43918,30.09
43919,37.95
43920,33.1
43921,32.28
43922,31.18
43923,30.1
43924,29.96
43925,29.88
43926,30.38
43927,31.15
43928,32.09
43929,31.18
43930,31.6
43931,31.55
43932,31.22
43933,30.93
43934,30.67
43935,30.79
43936,31.16
43937,31.53
43938,31.1
43939,30.42
43940,29.87
43941,29.61
43942,29.46
43943,26.68
43944,29.16
43945,29
43946,29.08
43947,27.72
43948,27.03
43949,27.62
43950,33.18
43951,34.21
43952,35.75
43953,32.52
43954,32.01
43955,31.23
43956,31.19
43957,31.08
43958,31.21
43959,31.3
43960,33.58
43961,34.05
43962,31.31
43963,30.95
43964,30.58
43965,30.28
43966,29.46
43967,29.07
43968,28.28
43969,28.34
43970,28.47
43971,28.11
43972,28.7
43973,28.8
43974,30.62
43975,37.6
43976,46.99
43977,47.07
43978,47.06
43979,46.98
43980,42.03
43981,42.37
43982,33.05
43983,30.84
43984,30.71
43985,30.54
43986,30.18
43987,29.46
43988,28.63
43989,27.98
43990,26.93
43991,24.21
43992,18.95
43993,4.96
43994,0.1
43995,0.11
43996,1.75
43997,20.74
43998,25.57
43999,26.99
44000,27.34
44001,27.92
44002,28.03
44003,28.02
44004,28
44005,27.98
44006,28.06
44007,28.44
44008,28.88
44009,39.07
44010,42.94
44011,36.12
44012,29.03
44013,29.75
44014,29.88
44015,27.93
44016,25.21
44017,25.34
44018,27.74
44019,32.11
44020,29
44021,28.1
44022,36.17
44023,46.5
44024,47.85
44025,45.68
44026,43.61
44027,40
44028,36.17
44029,32.64
44030,31.43
44031,31.1
44032,32.59
44033,42.85
44034,40.72
44035,28.33
44036,27.64
44037,27.55
44038,26.9
44039,26.41
44040,26.07
44041,26.01
44042,25.81
44043,25.89
44044,26.2
44045,26.95
44046,28.95
44047,43.29
44048,47.4
44049,40.63
44050,36.26
44051,32.05
44052,28.64
44053,28.45
44054,28.23
44055,28.85
44056,35.55
44057,43.92
44058,45.61
44059,30.01
44060,27.6
44061,35.58
44062,36.34
44063,26.07
44064,35.01
44065,34
44066,26.15
44067,25.75
44068,25.41
44069,25.32
44070,25.46
44071,25.41
44072,25.67
44073,25.93
44074,25.85
44075,25.54
44076,25.19
44077,25.01
44078,24.87
44079,25.17
44080,25.55
44081,25.65
44082,25.42
44083,24.78
44084,24.11
44085,23.16
44086,21.33
44087,19.31
44088,20.11
44089,19.37
44090,18.36
44091,18.34
44092,18.16
44093,18.66
44094,17.39
44095,18.22
44096,22.1
44097,23.93
44098,24.23
44099,24.84
44100,24.45
44101,24.41
44102,24.94
44103,25.27
44104,25.69
44105,26.5
44106,26.68
44107,26.16
44108,25.62
44109,25.53
44110,25.48
44111,24.94
44112,21.82
44113,23.98
44114,25.23
44115,24.85
44116,25.01
44117,26.48
44118,29.68
44119,40.97
44120,47.7
44121,48.32
44122,47.72
44123,46.07
44124,45.87
44125,44.58
44126,43.36
44127,39.9
44128,37.71
44129,40.74
44130,27.98
44131,27.39
44132,26.48
44133,26.04
44134,25.34
44135,23.4
44136,22.59
44137,16.5
44138,8.89
44139,1.52
44140,1.58
44141,14.13
44142,25.23
44143,27.13
44144,25.84
44145,25.79
44146,25.74
44147,25.63
44148,25.51
44149,25.6
44150,25.76
44151,26.2
44152,26.55
44153,26.88
44154,26.45
44155,25.9
44156,25.12
44157,23.82
44158,22.3
44159,12.4
44160,16.14
44161,5.06
44162,0.11
44163,1.77
44164,7.13
44165,17.86
44166,25.18
44167,25.79
44168,25.48
44169,25.51
44170,25.34
44171,24.98
44172,25.05
44173,25.12
44174,25.24
44175,25.94
44176,26.63
44177,26.89
44178,26.42
44179,25.7
44180,25.13
44181,24.85
44182,23.97
44183,22.55
44184,21.58
44185,21.32
44186,21.65
44187,22.18
44188,22.99
44189,23.72
44190,24.47
44191,25
44192,25.38
44193,25.33
44194,25.27
44195,25.18
44196,25.07
44197,25.09
44198,25.18
44199,25.36
44200,25.86
44201,34.61
44202,25.59
44203,25.14
44204,24.74
44205,24.51
44206,24.04
44207,23.13
44208,22.92
44209,22.61
44210,22.19
44211,22.39
44212,23.26
44213,23.61
44214,24.25
44215,24.76
44216,25.04
44217,25.04
44218,25.09
44219,25.1
44220,25.09
44221,25.1
44222,25.11
44223,25.23
44224,25.62
44225,40.62
44226,42.09
44227,35.52
44228,34.17
44229,24.7
44230,24.48
44231,24.06
44232,22.15
44233,23.02
44234,22.24
44235,22.61
44236,22.57
44237,22.51
44238,22.31
44239,22.74
44240,23.18
44241,23.58
44242,23.85
44243,23.76
44244,23.62
44245,23.47
44246,23.52
44247,23.84
44248,24.07
44249,24.34
44250,24.13
44251,23.82
44252,23.39
44253,23.14
44254,23.13
44255,22.66
44256,22.29
44257,21.91
44258,21.69
44259,21.53
44260,21.61
44261,21.9
44262,22.15
44263,22.1
44264,22.38
44265,22.65
44266,23.01
44267,23.08
44268,23.06
44269,23.05
44270,22.91
44271,23.29
44272,31.02
44273,39.39
44274,44.24
44275,39.88
44276,39.73
44277,35.86
44278,29.55
44279,28.62
44280,22.84
44281,22.53
44282,22.4
44283,22.28
44284,22.68
44285,25.5
44286,22.79
44287,26.09
44288,29.63
44289,23.91
44290,23.76
44291,23.88
44292,23.54
44293,23.47
44294,23.4
44295,23.41
44296,23.7
44297,23.76
44298,23.41
44299,22.91
44300,22.48
44301,21.28
44302,20.64
44303,17.92
44304,17.93
44305,17.88
44306,17.67
44307,17.75
44308,19.4
44309,19.66
44310,20.78
44311,21.7
44312,22.05
44313,21.97
44314,21.94
44315,21.88
44316,21.99
44317,21.97
44318,22
44319,22.12
44320,22.72
44321,23.11
44322,22.84
44323,22
44324,21.14
44325,20.89
44326,20.25
44327,19.19
44328,20.04
44329,19.87
44330,19.56
44331,19.45
44332,19.43
44333,19.99
44334,20.59
44335,21.42
44336,21.67
44337,21.71
44338,21.82
44339,21.72
44340,21.71
44341,21.74
44342,21.94
44343,22.47
44344,23.82
44345,35.7
44346,39.13
44347,35.49
44348,35.49
44349,34.09
44350,21.71
44351,21.37
44352,20.76
44353,20.57
44354,20.45
44355,20.47
44356,20.88
44357,20.88
44358,21.18
44359,22.87
44360,26
44361,22.7
44362,21.91
44363,21.03
44364,20.73
44365,20.57
44366,20.59
44367,20.55
44368,20.93
44369,21
44370,20.6
44371,20.41
44372,20.04
44373,19.79
44374,18.47
44375,16.94
44376,16.71
44377,16.95
44378,16.64
44379,16.81
44380,17.96
44381,19.04
44382,19.93
44383,20.91
44384,21.44
44385,21.4
44386,21.4
44387,21.11
44388,20.87
44389,20.75
44390,20.59
44391,20.63
44392,21.15
44393,21.82
44394,21.46
44395,20.88
44396,20.05
44397,19.58
44398,19.12
44399,18.6
44400,19.31
44401,19.31
44402,19.28
44403,19.3
44404,19.47
44405,19.8
44406,20.07
44407,20.25
44408,20.72
44409,43.34
44410,44.93
44411,22.88
44412,21.24
44413,21.03
44414,21
44415,21.14
44416,26.28
44417,33.06
44418,23.94
44419,20.99
44420,20.79
44421,20.55
44422,20.36
44423,19.97
44424,19.22
44425,18.94
44426,18.6
44427,18.35
44428,18.8
44429,18.72
44430,18.84
44431,19.22
44432,19.54
44433,19.95
44434,20.28
44435,20.38
44436,20.4
44437,20.44
44438,20.52
44439,20.8
44440,21.16
44441,21.33
44442,21.25
44443,21.04
44444,20.66
44445,20.29
44446,20.07
44447,19.84
44448,19.54
44449,19.36
44450,19.25
44451,19.35
44452,19.76
44453,20.05
44454,20.71
44455,21.16
44456,21.31
44457,21.29
44458,21.31
44459,21.3
44460,21.31
44461,21.31
44462,21.38
44463,21.62
44464,22.48
44465,26.76
44466,23.02
44467,21.59
44468,21.15
44469,21.05
44470,20.64
44471,20.3
44472,20.13
44473,20.1
44474,20.1
44475,20.15
44476,20.36
44477,20.6
44478,21.21
44479,34.5
44480,38.53
44481,34.51
44482,34.35
44483,32.46
44484,33.98
44485,30
44486,28
44487,27.91
44488,29.68
44489,39.83
44490,39.02
44491,22.46
44492,21.45
44493,21.1
44494,20.49
44495,20.08
44496,19.95
44497,19.58
44498,19.16
44499,19.61
44500,19.97
44501,20.29
44502,21.01
44503,21.52
44504,21.89
44505,21.75
44506,21.72
44507,21.69
44508,21.49
44509,21.44
44510,21.43
44511,21.48
44512,21.82
44513,22.11
44514,21.86
44515,21.59
44516,21.3
44517,21.11
44518,20.61
44519,20.03
44520,19.77
44521,19.66
44522,19.68
44523,19.76
44524,19.91
44525,20.61
44526,21.18
44527,22.03
44528,22.43
44529,22.33
44530,22.45
44531,22.41
44532,22.39
44533,22.32
44534,22.22
44535,22.33
44536,22.47
44537,24.25
44538,22.16
44539,21.34
44540,21.02
44541,20.74
44542,20.27
44543,19.56
44544,-0.04
44545,0.02
44546,-0.02
44547,-0.03
44548,0.01
44549,13.04
44550,19.22
44551,19.74
44552,19.86
44553,19.87
44554,19.91
44555,19.81
44556,19.68
44557,19.61
44558,19.55
44559,19.55
44560,19.82
44561,19.96
44562,19.82
44563,19.58
44564,19.09
44565,18.71
44566,18.3
44567,17.09
44568,0.07
44569,0.02
44570,-0.7
44571,-1.94
44572,-1.67
44573,-2.4
44574,0.04
44575,8.52
44576,14.1
44577,14.7
44578,14.74
44579,14.47
44580,14.07
44581,14.45
44582,13.18
44583,11.11
44584,13.07
44585,16.79
44586,16.97
44587,15.99
44588,0.42
44589,-0.8
44590,0
44591,-11.16
44592,-4.97
44593,-9.99
44594,-11.02
44595,-11.07
44596,-5.98
44597,-5.21
44598,-4.96
44599,0.09
44600,13.06
44601,24.5
44602,17.01
44603,17.01
44604,16.96
44605,16.94
44606,16.99
44607,17.41
44608,28.08
44609,38.41
44610,40.05
44611,36.93
44612,27.05
44613,21.99
44614,23.87
44615,17.38
44616,15.92
44617,15.55
44618,14.38
44619,9.32
44620,13.26
44621,14.03
44622,27.06
44623,36.49
44624,39.97
44625,39.26
44626,35.52
44627,32.97
44628,29.08
44629,28.38
44630,28.73
44631,27.62
44632,32.47
44633,37.62
44634,37.08
44635,23.81
44636,19.95
44637,19.27
44638,18.72
44639,17.98
44640,17.7
44641,17.41
44642,16.24
44643,12.96
44644,13.42
44645,15.88
44646,24.88
44647,29.7
44648,34.17
44649,33.48
44650,29.9
44651,29.03
44652,27.07
44653,26.43
44654,27.02
44655,29.05
44656,31.42
44657,39.92
44658,41.3
44659,40.92
44660,32.82
44661,30.13
44662,30.36
44663,26.94
44664,16.29
44665,16.08
44666,16.03
44667,16.11
44668,16.55
44669,16.92
44670,24.91
44671,33.51
44672,40.03
44673,34.15
44674,25
44675,17.95
44676,17.7
44677,17.51
44678,17.38
44679,17.34
44680,17.5
44681,17.61
44682,17.43
44683,17.07
44684,16.5
44685,16.27
44686,15.74
44687,14.96
44688,14.71
44689,14.6
44690,14.52
44691,14.7
44692,15.13
44693,15.88
44694,16.48
44695,17.24
44696,17.99
44697,18.09
44698,18.12
44699,17.92
44700,17.74
44701,17.52
44702,17.58
44703,17.92
44704,28.11
44705,44.85
44706,45.71
44707,28.39
44708,33.38
44709,37.98
44710,37.66
44711,33.58
44712,33.32
44713,32.18
44714,28.1
44715,25
44716,25
44717,26.35
44718,40.68
44719,47.87
44720,56.96
44721,47
44722,41.81
44723,38.52
44724,37.16
44725,34.43
44726,32.53
44727,31.84
44728,37.52
44729,40.42
44730,39.93
44731,35.31
44732,15.64
44733,15.42
44734,14.92
44735,14.67
44736,13.85
44737,13.66
44738,13.39
44739,13.2
44740,13.11
44741,13.06
44742,13.14
44743,13.31
44744,13.68
44745,13.93
44746,14.02
44747,14.06
44748,13.98
44749,13.92
44750,13.96
44751,14.06
44752,14.39
44753,15.49
44754,30.62
44755,15.46
44756,13.6
44757,13.36
44758,12.98
44759,12.15
44760,12.81
44761,12.41
44762,11.99
44763,9.18
44764,7.54
44765,4.24
44766,3.85
44767,5.06
44768,1.72
44769,0.07
44770,0.5
44771,10.09
44772,10.07
44773,9.98
44774,8.44
44775,8.35
44776,9.93
44777,11.76
44778,11.97
44779,8.6
44780,4.09
44781,0.07
44782,0.02
44783,0.02
44784,-2.58
44785,-2.68
44786,-2.66
44787,-2.66
44788,-0.75
44789,0.01
44790,0.41
44791,14.11
44792,18.08
44793,13.2
44794,12.54
44795,12.57
44796,12.01
44797,11.99
44798,11.98
44799,12.24
44800,12.77
44801,13.99
44802,13.93
44803,13.37
44804,13.11
44805,12.47
44806,11.97
44807,4.86
44808,10.96
44809,4.83
44810,0.11
44811,0.09
44812,0.09
44813,1.39
44814,11.68
44815,14.95
44816,14.18
44817,13.24
44818,13.11
44819,13
44820,12.85
44821,12.77
44822,13
44823,12.94
44824,13.67
44825,14.12
44826,14.06
44827,13.73
44828,12.94
44829,12.22
44830,12.04
44831,7.1
44832,3.12
44833,0.88
44834,0.07
44835,0.08
44836,5.29
44837,12.94
44838,13.5
44839,14.39
44840,14.19
44841,14.13
44842,14.32
44843,13.93
44844,13.69
44845,13.68
44846,13.54
44847,13.56
44848,13.71
44849,14.02
44850,13.95
44851,13.8
44852,13.61
44853,13.42
44854,12.99
44855,12.71
44856,12.8
44857,12.82
44858,12.81
44859,12.86
44860,12.96
44861,13.19
44862,13.92
44863,38.58
44864,51.47
44865,47.22
44866,40.5
44867,38.13
44868,36.85
44869,35.6
44870,35.73
44871,36.02
44872,37.76
44873,43
44874,53.03
44875,44.83
44876,40.95
44877,38
44878,36.89
44879,31.57
44880,27.36
44881,26.44
44882,23.3
44883,24.43
44884,25.58
44885,26.64
44886,38.3
44887,44.86
44888,56.74
44889,49.39
44890,43.93
44891,41.44
44892,39.28
44893,36.37
44894,36.09
44895,36.18
44896,38.3
44897,41.48
44898,42.56
44899,19.79
44900,13.61
44901,13.03
44902,12.64
44903,12.6
44904,11.72
44905,11.47
44906,11.25
44907,11.11
44908,11.19
44909,11.45
44910,11.46
44911,11.75
44912,12.02
44913,12.34
44914,12.52
44915,12.53
44916,12.46
44917,12.39
44918,12.36
44919,12.4
44920,12.54
44921,12.79
44922,12.53
44923,14.91
44924,8.27
44925,1.58
44926,3.97
44927,0.02
44928,0.06
44929,0.08
44930,0.06
44931,0.04
44932,-4.25
44933,-2.7
44934,0.07
44935,0.49
44936,5.48
44937,6.43
44938,9.27
44939,9.54
44940,8.24
44941,0.59
44942,0.53
44943,0.11
44944,0.11
44945,4.46
44946,1.54
44947,0.44
44948,0.1
44949,0.09
44950,0.74
44951,0.07
44952,0.02
44953,0.01
44954,0
44955,-0.03
44956,-0.35
44957,-0.08
44958,20.74
44959,11.6
44960,11.93
44961,11.81
44962,11.76
44963,11.6
44964,11.5
44965,11.46
44966,11.48
44967,11.45
44968,11.57
44969,12.26
44970,12.25
44971,11.56
44972,11.27
44973,11.12
44974,10.84
44975,9.78
44976,9.74
44977,9.67
44978,9
44979,8.58
44980,8.94
44981,10.17
44982,10.87
44983,17.11
44984,24.15
44985,11.51
44986,11.24
44987,10.91
44988,10.46
44989,10.47
44990,11.07
44991,11.18
44992,11.44
44993,25.42
44994,37.94
44995,24.59
44996,16
44997,11.52
44998,11.25
44999,10.94
45000,10.25
45001,10.21
45002,10.33
45003,10.91
45004,11.25
45005,11.98
45006,29.62
45007,36.53
45008,38.98
45009,38.99
45010,37
45011,34
45012,27.69
45013,25.68
45014,25.09
45015,26.85
45016,32.75
45017,36.93
45018,44.65
45019,43.38
45020,36.94
45021,33.91
45022,31.33
45023,24.94
45024,12.72
45025,11.93
45026,11.68
45027,11.39
45028,11.3
45029,13.05
45030,33.82
45031,37.51
45032,37.91
45033,36.97
45034,33.58
45035,33.67
45036,21.5
45037,10.69
45038,10.52
45039,10.32
45040,10.26
45041,10.84
45042,10.62
45043,10.12
45044,9.77
45045,9.3
45046,8.8
45047,8.03
45048,8.28
45049,7.6
45050,7.37
45051,7.94
45052,8.47
45053,8.78
45054,9.54
45055,17.68
45056,21.98
45057,14.84
45058,10.97
45059,10.51
45060,9.72
45061,9.4
45062,9.14
45063,8.98
45064,9.02
45065,9.43
45066,9.5
45067,9.04
45068,8.74
45069,8.51
45070,8.11
45071,7.08
45072,8.02
45073,0.12
45074,0.1
45075,0
45076,0.01
45077,-0.33
45078,-7.99
45079,-0.94
45080,-0.02
45081,-0.57
45082,-4.07
45083,-5.68
45084,-5.1
45085,-9.25
45086,-8.6
45087,-4.01
45088,0.52
45089,0.98
45090,8.76
45091,5.01
45092,0.06
45093,0.02
45094,0.04
45095,0.01
45096,-2.44
45097,-2.67
45098,-2.62
45099,-2.63
45100,-2.42
45101,-0.07
45102,-1.57
45103,0
45104,0.87
45105,14.14
45106,9.2
45107,8.89
45108,8.88
45109,8.91
45110,8.83
45111,8.71
45112,8.51
45113,10
45114,10.62
45115,10.04
45116,8.6
45117,8.34
45118,8.93
45119,8.18
45120,-0.08
45121,0.09
45122,1.28
45123,5.38
45124,18.44
45125,10.41
45126,27.04
45127,43
45128,47.53
45129,45.71
45130,44.38
45131,44.05
45132,41.27
45133,40.04
45134,38.41
45135,35.98
45136,32.07
45137,31
45138,36.1
45139,35.08
45140,28.62
45141,21.68
45142,15.99
45143,10.48
45144,9.92
45145,8.22
45146,7.09
45147,7.03
45148,9.52
45149,11.53
45150,14.89
45151,24.63
45152,31.91
45153,29.95
45154,20.05
45155,19.89
45156,15.28
45157,14.81
45158,13.87
45159,13.52
45160,13.44
45161,23.28
45162,23.72
45163,14.53
45164,13.54
45165,13.78
45166,13.23
45167,12.32
45168,13.22
45169,13.05
45170,12.94
45171,13.01
45172,13.33
45173,14.24
45174,30.5
45175,36.34
45176,37.64
45177,37.01
45178,34.02
45179,33.13
45180,32.1
45181,30.45
45182,28.14
45183,30.17
45184,32.97
45185,37.72
45186,38.46
45187,42.17
45188,36.71
45189,33.83
45190,32.08
45191,28.2
45192,31.57
45193,28.54
45194,27.04
45195,25.17
45196,25.45
45197,28.81
45198,36.8
45199,42.28
45200,44.42
45201,42.41
45202,40.15
45203,40.05
45204,38.82
45205,39.81
45206,43.71
45207,45.19
45208,45.71
45209,51.52
45210,59.98
45211,48.06
45212,39.13
45213,35.68
45214,33.77
45215,28.54
45216,28.83
45217,24.8
45218,24.73
45219,24.2
45220,24.2
45221,24.54
45222,34.9
45223,40.74
45224,43.88
45225,40.12
45226,37.81
45227,31.72
45228,25.91
45229,25.38
45230,25.18
45231,24.71
45232,32.65
45233,36.95
45234,38.04
45235,34.49
45236,27.1
45237,26.41
45238,24.44
45239,22.2
45240,0.4
45241,3.11
45242,9.42
45243,9.49
45244,9.39
45245,8.67
45246,10.18
45247,11.56
45248,12.99
45249,14.01
45250,12.36
45251,9.97
45252,6.71
45253,9.25
45254,9.28
45255,9.32
45256,5.22
45257,12.25
45258,13.92
45259,12.78
45260,8.06
45261,7.38
45262,10.41
45263,9.51
45264,0.06
45265,0.09
45266,0.08
45267,0.07
45268,0.06
45269,0.06
45270,0.07
45271,0.08
45272,0.1
45273,0.12
45274,0.13
45275,0.1
45276,0.09
45277,0.1
45278,0.09
45279,0.03
45280,15.11
45281,22.73
45282,14.22
45283,13.09
45284,12.59
45285,11.99
45286,11.89
45287,11.49
45288,10.28
45289,10.76
45290,10.96
45291,11.24
45292,11.98
45293,13.88
45294,30.91
45295,37
45296,39.92
45297,36.94
45298,36.71
45299,37.03
45300,35.13
45301,35.35
45302,34.74
45303,36.79
45304,38.93
45305,41.09
45306,49.5
45307,43.92
45308,37.75
45309,33.54
45310,30.88
45311,28.97
45312,26.04
45313,25.04
45314,24.53
45315,24.1
45316,24.45
45317,28.5
45318,35.68
45319,42.3
45320,45.6
45321,41.68
45322,37.97
45323,34.83
45324,31.82
45325,33.96
45326,35.93
45327,37.66
45328,39.84
45329,41.73
45330,55.98
45331,56.9
45332,40.93
45333,38.19
45334,35.03
45335,31.29
45336,30.1
45337,28.1
45338,27.08
45339,26.8
45340,26.8
45341,30.05
45342,36.51
45343,47.2
45344,54.75
45345,50.32
45346,44.23
45347,41.09
45348,37.9
45349,35.97
45350,35
45351,35.88
45352,39.5
45353,48.49
45354,64.7
45355,63.34
45356,43.58
45357,37.53
45358,33.92
45359,31.82
45360,30.24
45361,29.08
45362,28.35
45363,28.62
45364,29.51
45365,31.55
45366,37.91
45367,45.61
45368,54.64
45369,49.78
45370,42.09
45371,40.99
45372,41.97
45373,40.51
45374,37.94
45375,36.75
45376,37.03
45377,38.91
45378,36.9
45379,35.82
45380,30.24
45381,27.85
45382,26.9
45383,25.3
45384,24.55
45385,22.96
45386,18.46
45387,15.59
45388,15.53
45389,16.02
45390,28.8
45391,33.41
45392,35.9
45393,35.1
45394,34.68
45395,35.16
45396,31.29
45397,18.4
45398,14.91
45399,15.97
45400,19.93
45401,34.16
45402,37.3
45403,33.36
45404,32.07
45405,31.71
45406,30.5
45407,28.54
45408,31.01
45409,25.5
45410,24.51
45411,24.03
45412,24.47
45413,24.41
45414,26.25
45415,30.4
45416,33.58
45417,35
45418,30.4
45419,28.1
45420,26.08
45421,25.06
45422,24.94
45423,25
45424,29.54
45425,35.79
45426,38.65
45427,39.95
45428,35
45429,27.17
45430,18.45
45431,11.99
45432,9.91
45433,9.63
45434,9.47
45435,9.02
45436,8.66
45437,8.72
45438,8.67
45439,9.21
45440,9.43
45441,9.38
45442,9.58
45443,9.4
45444,8.93
45445,8.43
